name,skillUri
candidate_1004,unreal
candidate_1005,r
candidate_1006,r
candidate_1006,git
candidate_1006,unreal
candidate_1007,r
candidate_1008,rest
candidate_1008,r
candidate_1009,rest
candidate_1009,r
candidate_1010,rest
candidate_1010,r
candidate_1011,r
candidate_1012,r
candidate_1013,java
candidate_1013,r
candidate_1014,rest
candidate_1014,r
candidate_1015,r
candidate_1016,r
candidate_1017,r
candidate_1018,r
candidate_1019,r
candidate_1020,unity
candidate_1020,rest
candidate_1020,r
candidate_1021,ios
candidate_1021,unity
candidate_1021,r
candidate_1021,git
candidate_1022,r
candidate_1022,git
candidate_1023,r
candidate_1024,unity
candidate_1024,r
candidate_1024,unreal
candidate_1025,unity
candidate_1025,r
candidate_1026,r
candidate_1027,unity
candidate_1027,rest
candidate_1027,r
candidate_1028,rest
candidate_1028,r
candidate_1029,r
candidate_1030,rest
candidate_1030,r
candidate_1031,r
candidate_1032,r
candidate_1033,r
candidate_1034,rest
candidate_1034,r
candidate_1034,git
candidate_1035,r
candidate_1035,git
candidate_1036,unity
candidate_1036,r
candidate_1036,unreal
candidate_1037,express
candidate_1037,r
candidate_1038,r
candidate_1039,unity
candidate_1039,rest
candidate_1039,r
candidate_1040,jira
candidate_1040,r
candidate_1041,r
candidate_1042,r
candidate_1043,rest
candidate_1043,r
candidate_1044,r
candidate_1045,r
candidate_1046,unity
candidate_1046,r
candidate_1046,unreal
candidate_1047,r
candidate_1048,unity
candidate_1048,rest
candidate_1048,r
candidate_1049,rest
candidate_1049,r
candidate_1050,r
candidate_1051,r
candidate_1052,rest
candidate_1052,r
candidate_1053,r
candidate_1054,unity
candidate_1054,r
candidate_1055,ios
candidate_1055,r
candidate_1056,r
candidate_1056,git
candidate_1057,r
candidate_1058,r
candidate_1059,unity
candidate_1059,r
candidate_1059,unreal
candidate_1060,r
candidate_1061,r
candidate_1061,unreal
candidate_1062,r
candidate_1063,r
candidate_1064,r
candidate_1065,r
candidate_1065,unreal
candidate_1066,r
candidate_1067,r
candidate_1068,unity
candidate_1068,rest
candidate_1068,r
candidate_1068,unreal
candidate_1069,r
candidate_1069,git
candidate_1069,unreal
candidate_1070,r
candidate_1070,unreal
candidate_1071,r
candidate_1072,node
candidate_1072,rest
candidate_1072,r
candidate_1073,unity
candidate_1073,r
candidate_1074,ios
candidate_1074,unity
candidate_1074,android
candidate_1074,r
candidate_1075,r
candidate_1076,r
candidate_1077,r
candidate_1078,r
candidate_1078,git
candidate_1079,r
candidate_1080,r
candidate_1081,r
candidate_1082,rest
candidate_1082,r
candidate_1083,r
candidate_1084,unity
candidate_1084,r
candidate_1085,rest
candidate_1085,r
candidate_1086,r
candidate_1086,unreal
candidate_1087,r
candidate_1088,r
candidate_1089,r
candidate_1089,git
candidate_1090,r
candidate_1091,unity
candidate_1091,r
candidate_1092,r
candidate_1093,rest
candidate_1093,r
candidate_1093,unreal
candidate_1094,rest
candidate_1094,api
candidate_1094,r
candidate_1095,r
candidate_1096,unity
candidate_1096,r
candidate_1097,unity
candidate_1097,r
candidate_1097,git
candidate_1098,r
candidate_1099,r
candidate_1100,api
candidate_1100,r
candidate_1101,r
candidate_1102,unity
candidate_1102,r
candidate_1103,r
candidate_1104,rest
candidate_1104,r
candidate_1105,r
candidate_1106,rest
candidate_1106,r
candidate_1107,r
candidate_1107,unreal
candidate_1108,r
candidate_1109,unity
candidate_1109,c#
candidate_1109,r
candidate_1110,r
candidate_1111,unity
candidate_1111,aws
candidate_1111,r
candidate_1112,unity
candidate_1112,r
candidate_1113,r
candidate_1114,unity
candidate_1114,r
candidate_1114,unreal
candidate_1115,r
candidate_1115,git
candidate_1116,unity
candidate_1116,r
candidate_1116,unreal
candidate_1117,ios
candidate_1117,unity
candidate_1117,r
candidate_1117,unreal
candidate_1118,r
candidate_1118,unreal
candidate_1119,r
candidate_1119,git
candidate_1120,r
candidate_1121,r
candidate_1122,r
candidate_1123,r
candidate_1124,unity
candidate_1124,r
candidate_1124,git
candidate_1125,rest
candidate_1125,r
candidate_1125,unreal
candidate_1126,r
candidate_1127,unity
candidate_1127,r
candidate_1128,r
candidate_1129,rest
candidate_1129,r
candidate_1130,unity
candidate_1130,rest
candidate_1130,r
candidate_1130,unreal
candidate_1131,r
candidate_1132,r
candidate_1133,r
candidate_1134,r
candidate_1135,r
candidate_1136,rest
candidate_1136,api
candidate_1136,r
candidate_1137,r
candidate_1138,unity
candidate_1138,r
candidate_1139,unity
candidate_1139,r
candidate_1139,unreal
candidate_1140,r
candidate_1140,git
candidate_1141,rest
candidate_1141,r
candidate_1141,unreal
candidate_1142,rest
candidate_1142,r
candidate_1143,unreal
candidate_1143,git
candidate_1143,rest
candidate_1143,r
candidate_1143,unity
candidate_1144,android
candidate_1144,unity
candidate_1144,r
candidate_1145,r
candidate_1146,r
candidate_1147,r
candidate_1148,r
candidate_1149,r
candidate_1150,ios
candidate_1150,rest
candidate_1150,r
candidate_1151,r
candidate_1152,r
candidate_1153,r
candidate_1154,r
candidate_1155,r
candidate_1156,rest
candidate_1156,r
candidate_1157,unity
candidate_1157,rest
candidate_1157,r
candidate_1157,git
candidate_1158,rust
candidate_1158,unity
candidate_1158,r
candidate_1159,r
candidate_1160,r
candidate_1161,r
candidate_1161,unreal
candidate_1162,r
candidate_1163,r
candidate_1164,r
candidate_1165,unity
candidate_1165,rest
candidate_1165,r
candidate_1166,r
candidate_1167,r
candidate_1168,r
candidate_1169,unity
candidate_1169,r
candidate_1169,git
candidate_1170,rest
candidate_1170,r
candidate_1171,unity
candidate_1171,r
candidate_1171,unreal
candidate_1172,r
candidate_1173,r
candidate_1174,unity
candidate_1174,r
candidate_1175,r
candidate_1176,unity
candidate_1176,rest
candidate_1176,r
candidate_1177,r
candidate_1178,unity
candidate_1178,r
candidate_1179,unity
candidate_1179,r
candidate_1179,unreal
candidate_1180,unity
candidate_1180,r
candidate_1180,unreal
candidate_1181,r
candidate_1182,ios
candidate_1182,api
candidate_1182,unreal
candidate_1182,rest
candidate_1182,r
candidate_1183,unity
candidate_1183,r
candidate_1183,unreal
candidate_1184,r
candidate_1184,unreal
candidate_1185,unity
candidate_1185,r
candidate_1185,git
candidate_1185,unreal
candidate_1186,r
candidate_1187,r
candidate_1188,r
candidate_1189,unity
candidate_1189,r
candidate_1190,r
candidate_1191,api
candidate_1191,unreal
candidate_1191,git
candidate_1191,rest
candidate_1191,r
candidate_1191,unity
candidate_1191,python
candidate_1192,unity
candidate_1192,r
candidate_1193,unity
candidate_1193,r
candidate_1194,unity
candidate_1194,api
candidate_1194,r
candidate_1195,r
candidate_1196,unity
candidate_1196,r
candidate_1196,unreal
candidate_1197,r
candidate_1198,unity
candidate_1198,r
candidate_1199,api
candidate_1199,r
candidate_1199,git
candidate_1200,r
candidate_1201,unity
candidate_1201,r
candidate_1202,r
candidate_1202,unreal
candidate_1203,r
candidate_1204,r
candidate_1205,r
candidate_1206,unity
candidate_1206,rest
candidate_1206,r
candidate_1207,r
candidate_1208,rest
candidate_1208,r
candidate_1209,r
candidate_1209,unreal
candidate_1210,r
candidate_1211,r
candidate_1211,unreal
candidate_1212,rest
candidate_1212,r
candidate_1213,unity
candidate_1213,r
candidate_1214,rest
candidate_1214,r
candidate_1215,unity
candidate_1215,r
candidate_1216,r
candidate_1217,r
candidate_1218,r
candidate_1219,rest
candidate_1219,r
candidate_1220,unity
candidate_1220,r
candidate_1220,unreal
candidate_1221,r
candidate_1222,rest
candidate_1222,r
candidate_1223,r
candidate_1223,git
candidate_1224,r
candidate_1225,r
candidate_1226,r
candidate_1227,r
candidate_1228,r
candidate_1229,r
candidate_1230,rest
candidate_1230,r
candidate_1231,r
candidate_1232,r
candidate_1233,r
candidate_1233,git
candidate_1234,r
candidate_1235,r
candidate_1236,r
candidate_1237,unity
candidate_1237,r
candidate_1237,unreal
candidate_1238,r
candidate_1238,unreal
candidate_1239,ios
candidate_1239,r
candidate_1240,r
candidate_1240,unreal
candidate_1241,r
candidate_1242,r
candidate_1243,r
candidate_1244,r
candidate_1245,r
candidate_1246,rest
candidate_1246,r
candidate_1247,r
candidate_1248,r
candidate_1249,r
candidate_1250,r
candidate_1251,r
candidate_1252,r
candidate_1253,unity
candidate_1253,r
candidate_1254,r
candidate_1255,unity
candidate_1255,r
candidate_1256,r
candidate_1257,r
candidate_1258,r
candidate_1258,git
candidate_1258,unreal
candidate_1259,unreal
candidate_1259,rest
candidate_1259,r
candidate_1259,c++
candidate_1259,python
candidate_1260,r
candidate_1261,rest
candidate_1261,r
candidate_1262,rest
candidate_1262,r
candidate_1263,r
candidate_1264,r
candidate_1265,unity
candidate_1265,r
candidate_1266,rest
candidate_1266,r
candidate_1267,r
candidate_1268,r
candidate_1269,rest
candidate_1269,r
candidate_1269,unreal
candidate_1270,r
candidate_1271,r
candidate_1272,r
candidate_1273,r
candidate_1274,r
candidate_1275,r
candidate_1275,unreal
candidate_1276,r
candidate_1277,rest
candidate_1277,r
candidate_1277,express
candidate_1278,c#
candidate_1278,java
candidate_1278,r
candidate_1278,unity
candidate_1278,c++
candidate_1279,r
candidate_1279,unreal
candidate_1280,r
candidate_1281,unity
candidate_1281,rest
candidate_1281,r
candidate_1282,r
candidate_1283,unity
candidate_1283,r
candidate_1284,r
candidate_1285,r
candidate_1286,r
candidate_1287,r
candidate_1288,rest
candidate_1288,r
candidate_1288,git
candidate_1289,r
candidate_1290,r
candidate_1291,unity
candidate_1291,rest
candidate_1291,r
candidate_1292,unity
candidate_1292,r
candidate_1293,r
candidate_1294,r
candidate_1295,rest
candidate_1295,r
candidate_1296,r
candidate_1297,r
candidate_1298,r
candidate_1299,r
candidate_1300,r
candidate_1301,r
candidate_1302,r
candidate_1303,express
candidate_1303,r
candidate_1303,git
candidate_1304,r
candidate_1305,r
candidate_1306,r
candidate_1307,r
candidate_1308,r
candidate_1309,r
candidate_1310,r
candidate_1310,agile
candidate_1310,computer vision
candidate_1311,r
candidate_1312,r
candidate_1312,git
candidate_1313,r
candidate_1314,r
candidate_1314,unreal
candidate_1315,r
candidate_1316,rest
candidate_1316,r
candidate_1317,rest
candidate_1317,r
candidate_1318,r
candidate_1319,r
candidate_1320,unity
candidate_1320,rest
candidate_1320,r
candidate_1320,unreal
candidate_1321,r
candidate_1321,unreal
candidate_1322,r
candidate_1323,r
candidate_1324,r
candidate_1324,c++
candidate_1324,git
candidate_1324,unreal
candidate_1325,r
candidate_1326,r
candidate_1327,r
candidate_1328,api
candidate_1328,r
candidate_1329,r
candidate_1329,git
candidate_1330,rest
candidate_1330,r
candidate_1331,r
candidate_1332,rest
candidate_1332,r
candidate_1333,node
candidate_1333,unity
candidate_1333,r
candidate_1334,r
candidate_1335,r
candidate_1336,rest
candidate_1336,r
candidate_1337,r
candidate_1338,unity
candidate_1338,r
candidate_1339,r
candidate_1340,r
candidate_1341,rest
candidate_1341,r
candidate_1342,unity
candidate_1342,r
candidate_1343,r
candidate_1344,r
candidate_1345,r
candidate_1346,r
candidate_1346,spark
candidate_1347,r
candidate_1348,rest
candidate_1348,r
candidate_1349,r
candidate_1350,rest
candidate_1350,r
candidate_1350,unreal
candidate_1351,unity
candidate_1351,rest
candidate_1351,r
candidate_1351,unreal
candidate_1352,unity
candidate_1352,rest
candidate_1352,r
candidate_1352,unreal
candidate_1353,unity
candidate_1353,r
candidate_1353,unreal
candidate_1354,unity
candidate_1354,rest
candidate_1354,r
candidate_1355,r
candidate_1356,r
candidate_1357,r
candidate_1358,r
candidate_1358,git
candidate_1359,r
candidate_1360,api
candidate_1360,r
candidate_1361,r
candidate_1362,r
candidate_1363,r
candidate_1364,unity
candidate_1364,r
candidate_1364,unreal
candidate_1365,unity
candidate_1365,r
candidate_1365,unreal
candidate_1366,r
candidate_1367,r
candidate_1368,unity
candidate_1368,r
candidate_1369,rest
candidate_1369,r
candidate_1370,rest
candidate_1370,r
candidate_1371,r
candidate_1372,api
candidate_1372,r
candidate_1373,unity
candidate_1373,rest
candidate_1373,r
candidate_1374,r
candidate_1375,ios
candidate_1375,unity
candidate_1375,r
candidate_1375,unreal
candidate_1376,unity
candidate_1376,unreal
candidate_1376,r
candidate_1376,python
candidate_1377,unity
candidate_1377,r
candidate_1378,rest
candidate_1378,r
candidate_1379,r
candidate_1380,r
candidate_1381,r
candidate_1382,r
candidate_1383,r
candidate_1384,r
candidate_1385,r
candidate_1386,r
candidate_1387,rest
candidate_1387,r
candidate_1387,git
candidate_1388,unity
candidate_1388,r
candidate_1388,unreal
candidate_1389,r
candidate_1390,rest
candidate_1390,r
candidate_1391,r
candidate_1392,android
candidate_1392,unity
candidate_1392,r
candidate_1393,r
candidate_1394,r
candidate_1394,unreal
candidate_1395,r
candidate_1395,git
candidate_1396,unity
candidate_1396,r
candidate_1397,r
candidate_1398,r
candidate_1399,r
candidate_1400,r
candidate_1401,r
candidate_1402,r
candidate_1403,r
candidate_1403,unreal
candidate_1404,r
candidate_1405,r
candidate_1406,r
candidate_1407,r
candidate_1408,react
candidate_1408,r
candidate_1409,r
candidate_1410,r
candidate_1411,unity
candidate_1411,rest
candidate_1411,r
candidate_1411,unreal
candidate_1412,r
candidate_1412,unreal
candidate_1413,javascript
candidate_1413,c#
candidate_1413,java
candidate_1413,r
candidate_1413,python
candidate_1414,r
candidate_1415,r
candidate_1416,rest
candidate_1416,r
candidate_1417,r
candidate_1417,unreal
candidate_1418,r
candidate_1419,unity
candidate_1419,rest
candidate_1419,r
candidate_1419,unreal
candidate_1420,r
candidate_1421,r
candidate_1422,r
candidate_1423,rest
candidate_1423,r
candidate_1423,unreal
candidate_1424,r
candidate_1425,r
candidate_1426,unity
candidate_1426,r
candidate_1426,unreal
candidate_1427,r
candidate_1428,unity
candidate_1428,r
candidate_1428,unreal
candidate_1429,r
candidate_1430,r
candidate_1430,unreal
candidate_1431,r
candidate_1432,r
candidate_1433,r
candidate_1434,unity
candidate_1434,r
candidate_1435,rest
candidate_1435,r
candidate_1435,git
candidate_1436,r
candidate_1437,r
candidate_1438,r
candidate_1439,r
candidate_1439,unreal
candidate_1440,r
candidate_1441,r
candidate_1442,r
candidate_1443,r
candidate_1444,r
candidate_1445,unity
candidate_1445,rest
candidate_1445,r
candidate_1445,unreal
candidate_1446,unity
candidate_1446,rest
candidate_1446,api
candidate_1446,r
candidate_1447,r
candidate_1448,r
candidate_1449,r
candidate_1450,unity
candidate_1450,r
candidate_1451,express
candidate_1451,r
candidate_1452,r
candidate_1453,r
candidate_1454,r
candidate_1455,r
candidate_1456,r
candidate_1457,r
candidate_1458,r
candidate_1459,r
candidate_1460,unity
candidate_1460,r
candidate_1461,r
candidate_1462,r
candidate_1463,r
candidate_1464,r
candidate_1465,r
candidate_1466,r
candidate_1467,r
candidate_1468,rest
candidate_1468,r
candidate_1469,r
candidate_1470,r
candidate_1471,r
candidate_1472,r
candidate_1473,r
candidate_1474,r
candidate_1475,r
candidate_1475,python
candidate_1476,r
candidate_1477,r
candidate_1477,git
candidate_1478,r
candidate_1478,unreal
candidate_1479,unreal
candidate_1479,git
candidate_1479,rest
candidate_1479,r
candidate_1479,unity
candidate_1480,r
candidate_1481,r
candidate_1482,rest
candidate_1482,r
candidate_1482,git
candidate_1483,unity
candidate_1483,r
candidate_1483,git
candidate_1484,r
candidate_1484,git
candidate_1485,r
candidate_1486,r
candidate_1486,git
candidate_1487,unity
candidate_1487,r
candidate_1488,r
candidate_1489,r
candidate_1490,rest
candidate_1490,r
candidate_1490,unreal
candidate_1491,r
candidate_1492,r
candidate_1493,r
candidate_1494,r
candidate_1495,rest
candidate_1495,r
candidate_1496,rest
candidate_1496,r
candidate_1497,unity
candidate_1497,r
candidate_1498,jira
candidate_1498,r
candidate_1499,r
candidate_1500,rest
candidate_1500,api
candidate_1500,r
candidate_1500,unreal
candidate_1501,r
candidate_1502,unity
candidate_1502,r
candidate_1503,ios
candidate_1503,rest
candidate_1503,unity
candidate_1503,r
candidate_1504,r
candidate_1505,r
candidate_1505,unreal
candidate_1506,r
candidate_1507,rest
candidate_1507,r
candidate_1508,r
candidate_1509,ios
candidate_1509,r
candidate_1509,git
candidate_1510,r
candidate_1511,r
candidate_1512,r
candidate_1513,rest
candidate_1513,r
candidate_1514,rest
candidate_1514,r
candidate_1515,r
candidate_1516,rest
candidate_1516,r
candidate_1517,unity
candidate_1517,r
candidate_1518,r
candidate_1519,r
candidate_1520,unity
candidate_1520,r
