title,dateAdded,salary,owner,categories,employmentType,customText6
job_411,15/11/2023,105000.0,GeeksForLess,designer,temporary,principal
job_412,11/12/2023,105000.0,Qubit Labs,designer,freelance,lead
job_413,08/12/2023,80000.0,Ubisoft,ml_engineer,contract,entry
job_414,22/11/2023,135000.0,Tracki,data_scientist,contract,senior
job_415,27/11/2023,40000.0,GeeksForLess,fullstack,contract,principal
job_416,02/12/2023,,"Dominik Levitsky Studio, LLC",product_manager,contract,entry
job_417,05/10/2023,60000.0,SimilardevGlobal,software_engineer,permanent,principal
job_418,22/11/2023,80000.0,Datarob,designer,contract,principal
job_419,07/12/2023,40000.0,Newxel,designer,contract,junior
job_420,18/12/2023,,AIDA projektai,ml_engineer,permanent,entry
job_421,14/11/2023,80000.0,GaGa Games Studio,backend,contract,principal
job_422,24/10/2023,135000.0,Playwing,product_manager,temporary,mid
job_423,24/11/2023,80000.0,A-LISTWARE,devops,contract,entry
job_424,30/11/2023,80000.0,PlayZizo.com,fullstack,contract,senior
job_425,11/12/2023,80000.0,Playwing,designer,freelance,lead
job_426,14/10/2023,,Gismart,ml_engineer,freelance,principal
job_427,17/12/2023,,Natus Vincere,designer,temporary,senior
job_428,21/12/2023,,AllSTARSIT,product_manager,permanent,junior
job_429,19/10/2023,80000.0,Stencil Agency,product_manager,contract,lead
job_430,19/10/2023,40000.0,TALENTS BOUTIQUE,fullstack,temporary,mid
job_431,07/10/2023,40000.0,Sapling Inc.,data_scientist,freelance,senior
job_432,04/11/2023,135000.0,Tribe,ml_engineer,contract,lead
job_433,04/12/2023,80000.0,3D studio Ginko Visuals,product_manager,permanent,junior
job_434,16/11/2023,60000.0,Langate Software,product_manager,contract,principal
job_435,06/10/2023,,Art2Hire,devops,contract,entry
job_436,02/11/2023,80000.0,Ukrany,ml_engineer,permanent,mid
job_437,20/10/2023,,Argument staffing agency,fullstack,permanent,principal
job_438,17/10/2023,105000.0,GlobalLogic,frontend,temporary,principal
job_439,23/12/2023,135000.0,ARENA CS,fullstack,freelance,mid
job_440,17/12/2023,80000.0,Arenarts Studio,product_manager,permanent,principal
job_441,17/12/2023,135000.0,GaGa Games Studio,frontend,freelance,senior
job_442,26/10/2023,80000.0,MVST:MG,ml_engineer,contract,entry
job_443,16/12/2023,80000.0,MVST:MG,designer,permanent,principal
job_444,07/10/2023,80000.0,Absolutist,designer,contract,lead
job_445,22/11/2023,60000.0,Uni-Bit Studio Inc.,qa_engineer,freelance,lead
job_446,31/12/2023,80000.0,Playwing,devops,permanent,mid
job_447,29/10/2023,40000.0,Sphere Software,ml_engineer,permanent,mid
job_448,25/11/2023,105000.0,Sphere Software,designer,permanent,senior
job_449,09/10/2023,105000.0,Synergetica,frontend,permanent,junior
job_450,21/12/2023,,Pringle Studio,software_engineer,freelance,principal
job_451,14/10/2023,60000.0,Encoder Inc.,frontend,freelance,junior
job_452,08/12/2023,60000.0,SD Solutions,qa_engineer,contract,junior
job_453,26/12/2023,80000.0,Deep3Studio,qa_engineer,permanent,senior
job_454,21/12/2023,80000.0,AAA Game Art Studio,designer,permanent,entry
job_455,09/10/2023,105000.0,Playwing Ukraine,devops,permanent,junior
job_456,31/12/2023,40000.0,Art2Hire,fullstack,contract,entry
job_457,11/11/2023,60000.0,Murka,devops,contract,junior
job_458,29/11/2023,40000.0,Intecracy Group,fullstack,temporary,senior
job_459,24/10/2023,60000.0,Luxoft,frontend,contract,principal
job_460,28/12/2023,105000.0,whzwei,designer,freelance,senior
job_461,06/10/2023,,VR Inn,backend,contract,senior
job_462,08/12/2023,80000.0,TeleportLab,fullstack,contract,lead
job_463,02/12/2023,135000.0,Ukrany,designer,temporary,senior
job_464,27/12/2023,80000.0,Ubisoft Ukraine,data_scientist,temporary,entry
job_465,21/12/2023,40000.0,VisCo LLC,ml_engineer,contract,junior
job_466,16/11/2023,40000.0,GSN games,backend,contract,entry
job_467,17/10/2023,80000.0,Stan's Assets,data_scientist,freelance,lead
job_468,23/11/2023,60000.0,Gameloft,product_manager,temporary,junior
job_469,19/11/2023,,wilke-experience,ml_engineer,temporary,senior
job_470,02/11/2023,40000.0,Daxx,designer,temporary,entry
job_471,16/12/2023,135000.0,arrible.com,fullstack,permanent,mid
job_472,30/10/2023,60000.0,Frogwares,product_manager,contract,mid
job_473,22/12/2023,80000.0,Pingle Studio,devops,freelance,senior
job_474,25/11/2023,60000.0,Whimsy Games,ml_engineer,permanent,principal
job_475,30/11/2023,,Vostok Games,frontend,permanent,mid
job_476,12/11/2023,135000.0,Thundermark,backend,contract,entry
job_477,07/12/2023,135000.0,Whimsy Games,qa_engineer,freelance,lead
job_478,26/12/2023,135000.0,Values Value,fullstack,temporary,entry
job_479,12/12/2023,80000.0,Vostok Games,frontend,contract,junior
job_480,03/12/2023,60000.0,Kevuru Games,qa_engineer,temporary,mid
job_481,04/10/2023,135000.0,Whimsy Games,qa_engineer,temporary,senior
job_482,16/11/2023,40000.0,Pingle Studio,data_scientist,temporary,senior
job_483,10/11/2023,40000.0,Pingle Game Studio,product_manager,temporary,lead
job_484,25/11/2023,60000.0,Pingle Game Studio,designer,temporary,principal
job_485,17/11/2023,,OnHires,product_manager,temporary,senior
job_486,08/12/2023,60000.0,Don't Panic Recruitment,qa_engineer,permanent,entry
job_487,05/10/2023,135000.0,Pingle Studio,software_engineer,temporary,lead
job_488,24/12/2023,80000.0,Creadits,product_manager,freelance,mid
job_489,22/11/2023,60000.0,Creadits,fullstack,freelance,senior
job_490,28/11/2023,135000.0,Maprehend,qa_engineer,contract,mid
job_491,22/10/2023,60000.0,TenThousand,frontend,freelance,lead
job_492,17/10/2023,80000.0,Aksiio Technologies,backend,freelance,entry
job_493,12/12/2023,,Jazzros,backend,freelance,mid
job_494,13/10/2023,80000.0,Aksiio Technologies,product_manager,contract,senior
job_495,16/11/2023,,Luxoft,product_manager,contract,senior
job_496,11/12/2023,80000.0,Jazzros,data_scientist,permanent,mid
job_497,13/10/2023,105000.0,WondermentApps,designer,permanent,lead
job_498,03/12/2023,105000.0,ANVI,backend,permanent,senior
job_499,16/11/2023,60000.0,Astarta Digital,fullstack,temporary,principal
job_500,29/11/2023,,CNA International IT Ukraine,designer,contract,lead
job_501,24/12/2023,,Grid Dynamics,product_manager,permanent,senior
job_502,09/10/2023,60000.0,Snap Inc.,backend,contract,mid
job_503,10/11/2023,135000.0,SoftServe,data_scientist,freelance,principal
job_504,22/10/2023,60000.0,Tecor,devops,permanent,principal
job_505,23/11/2023,60000.0,Logivations,data_scientist,freelance,principal
job_506,22/11/2023,60000.0,Zutobi,data_scientist,temporary,junior
job_507,03/12/2023,105000.0,Appniss,designer,contract,entry
job_508,27/10/2023,60000.0,Your New Job,software_engineer,contract,principal
job_509,09/12/2023,,TalentsToday,qa_engineer,temporary,lead
job_510,03/11/2023,60000.0,Luxoft,designer,contract,senior
job_511,24/12/2023,,Flexi IT,data_scientist,permanent,junior
job_512,03/11/2023,135000.0,Luxoft,frontend,contract,principal
job_513,21/11/2023,40000.0,Luxoft,frontend,temporary,principal
job_514,12/10/2023,80000.0,VRNET.IO,product_manager,contract,junior
job_515,20/12/2023,40000.0,Unicsoft,software_engineer,freelance,principal
job_516,08/11/2023,80000.0,Patholab,qa_engineer,freelance,senior
job_517,25/12/2023,80000.0,Program-Ace,software_engineer,permanent,principal
job_518,27/11/2023,135000.0,Program-Ace,frontend,temporary,lead
job_519,27/11/2023,60000.0,Verenia,frontend,permanent,mid
job_520,13/11/2023,105000.0,Volya Software Corporation,fullstack,contract,mid
job_521,22/11/2023,135000.0,Pingle Studio,ml_engineer,contract,entry
job_522,20/10/2023,,Beatshapers,qa_engineer,freelance,junior
job_523,22/12/2023,,Pingle Studio,backend,contract,principal
job_524,05/10/2023,40000.0,MoveUp,data_scientist,permanent,entry
job_525,30/11/2023,60000.0,Maincast,fullstack,temporary,principal
job_526,16/11/2023,,Pixagon Games,product_manager,temporary,senior
job_527,08/11/2023,60000.0,Visco,designer,permanent,junior
job_528,06/11/2023,,Playwing,ml_engineer,permanent,lead
job_529,08/10/2023,105000.0,Pingle Studio,devops,temporary,junior
job_530,12/11/2023,105000.0,Beatshapers,frontend,temporary,senior
job_531,09/10/2023,40000.0,Party.space,devops,temporary,mid
job_532,03/12/2023,,Avataris,ml_engineer,permanent,lead
job_533,26/11/2023,,MoveUp,qa_engineer,freelance,lead
job_534,10/10/2023,135000.0,Newxel,data_scientist,contract,senior
job_535,06/11/2023,40000.0,Grid Dynamics,backend,contract,junior
job_536,27/12/2023,80000.0,Jazzros,software_engineer,contract,mid
job_537,18/12/2023,40000.0,Proxet,data_scientist,contract,junior
job_538,30/10/2023,105000.0,MoveUp,fullstack,permanent,principal
job_539,24/12/2023,80000.0,G-SPACE STUDIO,product_manager,permanent,lead
job_540,24/12/2023,105000.0,Stan's Assets,data_scientist,permanent,entry
job_541,31/10/2023,80000.0,SkillSquare,ml_engineer,permanent,principal
job_542,12/10/2023,,Clicca.agency,frontend,permanent,senior
job_543,09/11/2023,40000.0,GSN games,frontend,permanent,lead
job_544,17/10/2023,135000.0,Code&Care,product_manager,permanent,principal
job_545,16/10/2023,40000.0,Pillar Solid Offshore,devops,contract,senior
job_546,29/10/2023,60000.0,Stan's Assets,data_scientist,temporary,senior
job_547,28/10/2023,60000.0,Whimsy Games,data_scientist,freelance,lead
job_548,06/11/2023,40000.0,Code&Care,data_scientist,temporary,junior
job_549,09/10/2023,60000.0,WePlay,qa_engineer,permanent,junior
job_550,04/12/2023,105000.0,Popup,qa_engineer,freelance,entry
job_551,15/11/2023,135000.0,Toughbyte,devops,contract,principal
job_552,06/10/2023,135000.0,Spacespire,software_engineer,permanent,principal
job_553,23/11/2023,80000.0,Indigo - Tech Recruiters,designer,contract,senior
job_554,24/10/2023,135000.0,EigenMethod,data_scientist,freelance,senior
job_555,01/12/2023,60000.0,Samsung R&D Institute Ukraine,qa_engineer,permanent,mid
job_556,15/10/2023,105000.0,Samsung R&D Institute Ukraine,fullstack,temporary,senior
job_557,09/12/2023,80000.0,MIRA,devops,permanent,junior
job_558,10/12/2023,,IT Recruitment Solutions (ITRS.ua) ®,software_engineer,permanent,mid
job_559,28/12/2023,80000.0,Samsung R&D Institute Ukraine,product_manager,temporary,entry
job_560,09/12/2023,,Equally Talent,designer,temporary,junior
job_561,26/12/2023,135000.0,Ubisoft,qa_engineer,temporary,junior
job_562,08/11/2023,80000.0,Luxoft,backend,temporary,lead
job_563,14/10/2023,80000.0,Luxoft,ml_engineer,freelance,mid
job_564,27/12/2023,135000.0,Luxoft,software_engineer,permanent,lead
job_565,17/11/2023,40000.0,Luxoft,devops,temporary,lead
job_566,29/11/2023,105000.0,Luxoft,backend,permanent,principal
job_567,10/10/2023,,Samsung R&D Institute Ukraine,devops,permanent,senior
job_568,31/12/2023,80000.0,Intersog,data_scientist,permanent,senior
job_569,09/12/2023,40000.0,Custom Item,backend,contract,junior
job_570,17/10/2023,40000.0,Arrible,qa_engineer,contract,principal
job_571,09/11/2023,135000.0,8allocate,data_scientist,temporary,junior
job_572,18/11/2023,80000.0,Nemesis Corporation,fullstack,permanent,entry
job_573,25/12/2023,80000.0,QIT Software,backend,temporary,entry
job_574,11/10/2023,,Jazzros,devops,permanent,junior
job_575,07/10/2023,60000.0,Jazzros,software_engineer,freelance,mid
job_576,15/10/2023,60000.0,Aksiio Technologies,software_engineer,temporary,lead
job_577,05/12/2023,,Data Science UA,frontend,freelance,mid
job_578,30/12/2023,60000.0,Data Science UA,ml_engineer,contract,lead
job_579,13/12/2023,135000.0,Intranso,ml_engineer,permanent,junior
job_580,18/10/2023,60000.0,Data Science UA,fullstack,contract,principal
job_581,16/12/2023,,Grid Dynamics,software_engineer,temporary,principal
job_582,13/12/2023,60000.0,WorkNest Technologies,product_manager,temporary,entry
job_583,18/10/2023,135000.0,Creadits,devops,temporary,principal
job_584,15/11/2023,105000.0,Sunvery,ml_engineer,permanent,principal
job_585,24/11/2023,80000.0,Whimsy Games,designer,temporary,lead
job_586,30/10/2023,,Luxoft,product_manager,permanent,principal
job_587,05/12/2023,135000.0,TalentsToday,fullstack,contract,lead
job_588,04/10/2023,135000.0,Uni Agency,data_scientist,temporary,senior
job_589,12/11/2023,105000.0,Visartech,data_scientist,temporary,lead
job_590,05/11/2023,60000.0,WorkNest Technologies,fullstack,contract,senior
job_591,24/12/2023,40000.0,United Software Solutions,qa_engineer,freelance,senior
job_592,05/11/2023,80000.0,Visartech,product_manager,freelance,principal
job_593,19/11/2023,40000.0,DeepX,qa_engineer,contract,principal
job_594,19/12/2023,60000.0,tinyBuild,product_manager,temporary,junior
job_595,29/11/2023,40000.0,Softum,backend,permanent,junior
job_596,22/10/2023,80000.0,DressX,frontend,permanent,mid
job_597,28/11/2023,60000.0,Smart Solutions,designer,freelance,mid
job_598,15/10/2023,105000.0,Lucid Reality Labs,devops,contract,lead
job_599,31/12/2023,80000.0,Patholab,ml_engineer,freelance,lead
job_600,09/10/2023,80000.0,Solus agency,fullstack,temporary,principal
job_601,19/11/2023,135000.0,Aristek Systems,designer,permanent,mid
job_602,20/11/2023,60000.0,Belkins,software_engineer,permanent,mid
job_603,05/11/2023,80000.0,Fourmeta,fullstack,contract,senior
job_604,03/11/2023,60000.0,Tres Commas,qa_engineer,contract,mid
job_605,07/10/2023,,Phenomenon Studio,ml_engineer,permanent,junior
job_606,18/10/2023,,Teknika Corporation,frontend,permanent,principal
job_607,18/10/2023,80000.0,Teknika Corporation,fullstack,temporary,mid
job_608,12/12/2023,60000.0,Pingle Studio,qa_engineer,freelance,entry
job_609,13/11/2023,60000.0,Room 8 Studio,designer,freelance,mid
job_610,06/11/2023,80000.0,Trust Sourcing,devops,temporary,principal
job_611,17/10/2023,80000.0,GlobalLogic,devops,contract,senior
job_612,10/11/2023,135000.0,Fluent Trade Technologies,backend,freelance,entry
job_613,14/10/2023,135000.0,Aksiio Technologies,devops,permanent,junior
job_614,23/12/2023,105000.0,Deep3Studio,frontend,contract,entry
job_615,27/10/2023,40000.0,N-ix,designer,contract,entry
job_616,20/12/2023,,WNF,backend,permanent,mid
job_617,04/10/2023,,Trust Sourcing,designer,permanent,senior
job_618,08/12/2023,60000.0,UCODERS,ml_engineer,temporary,senior
job_619,11/10/2023,135000.0,AllSTARSIT,fullstack,contract,mid
job_620,13/10/2023,40000.0,AllSTARSIT,software_engineer,temporary,senior
job_621,18/10/2023,,happyusers,product_manager,contract,lead
job_622,05/10/2023,40000.0,Zoolatech,designer,permanent,mid
job_623,12/10/2023,60000.0,Zoolatech,qa_engineer,contract,principal
job_624,09/12/2023,80000.0,ToasterNet GmbH,qa_engineer,temporary,principal
job_625,18/10/2023,105000.0,OUTLOU:D,qa_engineer,contract,mid
job_626,02/11/2023,40000.0,TSUKAT,ml_engineer,contract,principal
job_627,10/12/2023,80000.0,28software,fullstack,temporary,lead
job_628,30/12/2023,135000.0,ViSoft,backend,freelance,principal
job_629,26/12/2023,40000.0,Visartech,frontend,contract,entry
job_630,30/12/2023,105000.0,Blackbird Lab,devops,permanent,senior
job_631,27/10/2023,105000.0,Digicode,ml_engineer,freelance,mid
job_632,23/11/2023,135000.0,Leap Gaming,data_scientist,permanent,mid
job_633,14/12/2023,60000.0,1000GEEKS,devops,freelance,senior
job_634,13/12/2023,105000.0,SoloWay Technologies,data_scientist,permanent,principal
job_635,15/10/2023,105000.0,"Svitla Systems, Inc.",software_engineer,temporary,senior
job_636,09/12/2023,80000.0,Cube space Tech,data_scientist,permanent,entry
job_637,27/10/2023,80000.0,Creadits,software_engineer,temporary,junior
job_638,29/11/2023,105000.0,Creadits,designer,temporary,senior
job_639,28/11/2023,105000.0,Stan's Assets,backend,permanent,junior
job_640,25/11/2023,60000.0,Stakelogic,data_scientist,contract,principal
job_641,06/10/2023,80000.0,Devabit,frontend,freelance,entry
job_642,27/11/2023,60000.0,Devabit,frontend,temporary,senior
job_643,06/12/2023,105000.0,SeniorDevOnly,software_engineer,permanent,entry
job_644,01/11/2023,40000.0,BITECC,fullstack,freelance,junior
job_645,16/12/2023,135000.0,Deep Knowledge Group,ml_engineer,freelance,mid
job_646,09/10/2023,80000.0,Locarto,backend,permanent,senior
job_647,03/11/2023,80000.0,Zfort Group,product_manager,contract,junior
job_648,15/12/2023,80000.0,MimirB2B,ml_engineer,contract,junior
job_649,02/11/2023,60000.0,GeeksForLess,product_manager,freelance,mid
job_650,25/11/2023,105000.0,AOG.jobs,product_manager,contract,junior
job_651,10/12/2023,105000.0,Zhuko.Net,product_manager,temporary,lead
job_652,16/12/2023,135000.0,EPAM,devops,freelance,mid
job_653,16/10/2023,80000.0,Mobilunity,devops,temporary,lead
job_654,04/12/2023,40000.0,Exclusive Group Holdings,software_engineer,contract,principal
job_655,11/11/2023,80000.0,3asoft,backend,freelance,junior
job_656,23/12/2023,80000.0,astarios,software_engineer,freelance,junior
job_657,25/12/2023,105000.0,Fractured Byte,backend,contract,mid
job_658,26/12/2023,40000.0,Miro,qa_engineer,permanent,mid
job_659,17/10/2023,135000.0,OnHires,qa_engineer,freelance,senior
job_660,07/11/2023,105000.0,GlobalLogic,ml_engineer,temporary,lead
job_661,28/11/2023,60000.0,GlobalLogic,fullstack,contract,senior
job_662,13/10/2023,80000.0,MimirB2B,designer,contract,senior
job_663,31/12/2023,60000.0,MimirB2B,software_engineer,freelance,principal
job_664,29/10/2023,105000.0,FirstFive,ml_engineer,freelance,entry
job_665,06/12/2023,105000.0,FirstFive,qa_engineer,freelance,lead
job_666,26/10/2023,40000.0,FirstFive,devops,contract,lead
job_667,05/12/2023,40000.0,FirstFive,backend,contract,senior
job_668,15/10/2023,80000.0,IUP,fullstack,contract,entry
job_669,26/11/2023,60000.0,Luxoft,qa_engineer,temporary,mid
job_670,23/12/2023,60000.0,GlobalLogic,data_scientist,temporary,entry
job_671,06/10/2023,105000.0,MimirB2B,ml_engineer,freelance,principal
job_672,14/11/2023,,MimirB2B,software_engineer,freelance,lead
job_673,08/12/2023,105000.0,MimirB2B,product_manager,temporary,mid
job_674,28/10/2023,80000.0,FirstFive,ml_engineer,permanent,mid
job_675,25/10/2023,135000.0,FirstFive,qa_engineer,freelance,entry
job_676,16/11/2023,,IngDev,ml_engineer,permanent,senior
job_677,14/10/2023,135000.0,TechScout.tech,backend,temporary,mid
job_678,20/12/2023,135000.0,MimirB2B,qa_engineer,contract,lead
job_679,04/12/2023,60000.0,MimirB2B,designer,permanent,mid
job_680,26/10/2023,,Mentally,product_manager,contract,mid
job_681,05/10/2023,135000.0,FirstFive,frontend,temporary,lead
job_682,02/11/2023,105000.0,MimirB2B,software_engineer,temporary,senior
job_683,13/11/2023,135000.0,FirstFive,software_engineer,freelance,entry
job_684,23/10/2023,105000.0,FirstFive,frontend,permanent,senior
